jobTitle,jobClassification,jobSubClassification,advertiserName,companyName,companyRating,listingDate,expiryDate,nation,state,city,area,suburb,workType,salary_string,isRightToWorkRequired,R,Python,Matlab,SQL,Stata,Minitab,SPSS,Ruby,C,Scala,Tableau,Java,Hadoop,SAS,Julia,Knime,D3,Clojure,Haskell,Lisp,Golang,Spark,Javascript,F.,Fortran,first_seen,last_seen,recruiter,jobType,salary,total_skills,experience
Senior Data Scientist (CONTRACT: $700-$800 per day) REMOTE work available,Consulting & Strategy,Analysts,Correlate Resources,,,13-09-2021 09:01,13-10-2021 23:59,Australia,Victoria,melbourne,,,Contract/Temp,$700-800pd,f,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,12-09-2021,10-10-2021,1,Data Scientist,233142.03,7,5.01
Data Scientist,Information & Communication Technology,Other,Serco Asia Pacific,Serco,2.8235,13-09-2021 13:00,13-10-2021 23:59,Australia,Victoria,melbourne,CBD & Inner Suburbs,Melbourne,Contract/Temp,,t,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13-09-2021,13-10-2021,0,Data Scientist,333009.18,6,5.01
Data Scientist & Software Engineer,Science & Technology,"Mathematics, Statistics & Information Sciences",Jacaranda Finance Pty Ltd,,,13-09-2021 13:16,13-10-2021 23:59,Australia,Queensland,brisbane,CBD & Inner Suburbs,Milton,Full Time,"$100,000 - $139,999",f,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,13-09-2021,13-10-2021,0,Data Scientist,113603.82,6,5
Data Scientist,Science & Technology,"Mathematics, Statistics & Information Sciences",Scantek Solutions,,,13-09-2021 13:52,13-10-2021 23:59,Australia,Western Australia,perth,"CBD, Inner & Western Suburbs",Subiaco,Full Time,,f,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,13-09-2021,13-10-2021,0,Data Scientist,108711.3,7,3
Data Scientist,Information & Communication Technology,Engineering - Software,Aurec,,,13-09-2021 15:48,13-10-2021 16:48,Australia,South Australia,adelaide,,,Full Time,Competitive Salary,f,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,13-09-2021,13-10-2021,1,Data Scientist,95532.79,6,4.69
Data Scientist,Science & Technology,Modelling & Simulation,Betfair Pty Ltd,Betfair,3.3,13-09-2021 16:39,13-10-2021 23:59,Australia,Victoria,melbourne,CBD & Inner Suburbs,Melbourne,Full Time,,t,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13-09-2021,06-10-2021,0,Data Scientist,333009.18,6,5.01
Senior Data Scientist,Science & Technology,"Mathematics, Statistics & Information Sciences",HCL Australia Services Pty Ltd,HCL Australia Services,3.3,13-09-2021 18:00,13-10-2021 23:59,Australia,New South Wales,sydney,"CBD, Inner West & Eastern Suburbs",Sydney,Full Time,,f,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,13-09-2021,13-10-2021,0,Data Scientist,148639.85,7,6
Data Scientist - Marketing & Digital,Information & Communication Technology,Other,Halcyon Knights Pty Ltd,,,13-09-2021 18:25,13-10-2021 23:59,Australia,Victoria,melbourne,CBD & Inner Suburbs,Melbourne,Full Time,,f,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13-09-2021,13-10-2021,1,Data Scientist,333009.18,6,5.01
Data Analyst,Information & Communication Technology,Business/Systems Analysts,BMS Performance Pty Ltd,,,14-09-2021 09:31,14-10-2021 23:59,Australia,New South Wales,sydney,"CBD, Inner West & Eastern Suburbs",Sydney,Full Time,$70000 - $80000 Plus Super,f,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13-09-2021,11-10-2021,0,Data Analyst,139599.92,4,4.75
Senior Data Scientist,Science & Technology,"Mathematics, Statistics & Information Sciences",QBE,QBE Insurance,3.3,14-09-2021 11:13,14-10-2021 23:59,Australia,New South Wales,sydney,"CBD, Inner West & Eastern Suburbs",Sydney,Full Time,,f,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,14-09-2021,14-10-2021,0,Data Scientist,161904.29,8,4
Data Scientists – Address Register,Science & Technology,"Mathematics, Statistics & Information Sciences",Australian Bureau of Statistics,Australian Bureau of Statistics,4.314,14-09-2021 11:29,22-09-2021 23:59,Australia,Victoria,melbourne,CBD & Inner Suburbs,melbourne,Full Time,"$75,200 to $95,401 plus 15.4% super and allowances",f,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,14-09-2021,22-09-2021,0,Data Scientist,95401,8,5.01
Data Scientists – Address Register,Government & Defence,Government - Federal,Australian Bureau of Statistics,Australian Bureau of Statistics,4.314,14-09-2021 11:29,22-09-2021 23:59,Australia,Victoria,melbourne,CBD & Inner Suburbs,melbourne,Full Time,"$75,200 to $95,401 plus 15.4% super and allowances",f,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,14-09-2021,22-09-2021,0,Data Scientist,95401,8,5.01
Data Scientists – Address Register,Science & Technology,"Mathematics, Statistics & Information Sciences",Australian Bureau of Statistics,Australian Bureau of Statistics,4.314,14-09-2021 11:30,22-09-2021 23:59,Australia,Australian Capital Territory,canberra,,canberra,Full Time,"$75,200 to $95,401 plus 15.4% super and allowances",f,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,14-09-2021,22-09-2021,0,Data Scientist,86159.32,8,3.18
Data Scientists – Address Register,Government & Defence,Government - Federal,Australian Bureau of Statistics,Australian Bureau of Statistics,4.314,14-09-2021 11:30,22-09-2021 23:59,Australia,Australian Capital Territory,canberra,,canberra,Full Time,"$75,200 to $95,401 plus 15.4% super and allowances",f,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,14-09-2021,22-09-2021,0,Data Scientist,86159.32,8,3.18
Senior Data Scientist,Science & Technology,"Mathematics, Statistics & Information Sciences",HCL Australia Services Pty Ltd,HCL Australia Services,3.3,14-09-2021 12:23,14-10-2021 23:59,Australia,Victoria,melbourne,CBD & Inner Suburbs,Melbourne,Full Time,,f,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,14-09-2021,14-10-2021,0,Data Scientist,266860.83,7,6
Data Scientist: ML/AI Applications,Information & Communication Technology,Other,CSIRO,CSIRO,3.8,14-09-2021 13:00,14-10-2021 23:59,Australia,Western Australia,perth,"CBD, Inner & Western Suburbs",Perth,Full Time,$100-$109k base pay + up to 15.4% superannuation,f,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,14-09-2021,13-10-2021,0,Data Scientist,109000,9,3
Start your new career as a Data Analyst,Information & Communication Technology,Consultants,The Data School Pty Ltd,,,14-09-2021 13:37,14-10-2021 23:59,Australia,New South Wales,sydney,"CBD, Inner West & Eastern Suburbs",Sydney,Full Time,"$56,000 - $59,999",f,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14-09-2021,14-10-2021,0,Data Analyst,139599.92,4,4.75
Asset Data Scientist,Engineering,Other,Verbrec,,,14-09-2021 13:58,14-10-2021 23:59,Australia,Queensland,brisbane,CBD & Inner Suburbs,Brisbane,Full Time,,f,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14-09-2021,13-10-2021,0,Data Scientist,109335.87,5,5
Principal - Responsible AI,Information & Communication Technology,Other,SEEK Limited,SEEK,4.4,14-09-2021 14:50,14-10-2021 23:59,Australia,Victoria,melbourne,CBD & Inner Suburbs,Melbourne,Full Time,,f,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,14-09-2021,14-10-2021,0,Other,333009.18,6,5.01
Senior Data Science Consultant | Data Scientist,Science & Technology,"Mathematics, Statistics & Information Sciences",inDmand Career Solutions,,,14-09-2021 15:46,14-10-2021 23:59,Australia,Victoria,melbourne,CBD & Inner Suburbs,Melbourne,Full Time,,f,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14-09-2021,12-10-2021,1,Data Scientist,232801.44,7,5
Start your new career as a Data Analyst,Information & Communication Technology,Consultants,The Data School Pty Ltd,,,14-09-2021 15:57,14-10-2021 23:59,Australia,Victoria,melbourne,CBD & Inner Suburbs,Melbourne,Full Time,"$56,000 - $59,999",f,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14-09-2021,14-10-2021,0,Data Analyst,532743.47,4,5.01
Data Engineer,Information & Communication Technology,Engineering - Software,FourQuarters Recruitment,,,14-09-2021 16:49,14-10-2021 23:59,Australia,Western Australia,perth,"CBD, Inner & Western Suburbs",Perth,Full Time,"100,000 - 120,000",f,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,14-09-2021,12-10-2021,1,Data Engineer,107340.68,8,4.98
Senior Data Analyst Opportunity at Engineering Analytics Tech Start-up,Information & Communication Technology,Business/Systems Analysts,MaxMine,,,14-09-2021 16:51,14-10-2021 23:59,Australia,South Australia,adelaide,,Eastwood,Full Time,,f,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,14-09-2021,14-10-2021,0,Data Analyst,88940.13,6,7
Senior Data Scientist Consultant,Science & Technology,"Mathematics, Statistics & Information Sciences",Forecast,,,14-09-2021 18:47,14-10-2021 23:59,Australia,New South Wales,sydney,"CBD, Inner West & Eastern Suburbs",Pyrmont,Full Time,"$125,000 + super + inncentive",f,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,14-09-2021,14-10-2021,0,Data Scientist,153942.16,7,4.75
"Data Scientist - ML, NLP",Information & Communication Technology,Engineering - Software,Northbridge Recruitment,,,15-09-2021 09:31,15-10-2021 23:59,Australia,New South Wales,sydney,North West & Hills District,Northbridge,Full Time,"North West Sydney, $130K-$150K Base+Super+Equity",f,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,14-09-2021,12-10-2021,1,Data Scientist,157123.54,7,4
Junior Data Analyst,Information & Communication Technology,Database Development & Administration,Datacom,Datacom,2.7038,15-09-2021 12:47,15-10-2021 23:59,Australia,South Australia,adelaide,,,Full Time,,f,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15-09-2021,13-10-2021,0,Data Analyst,89509.12,5,4.69
Data Engineer / Data Scientist,Information & Communication Technology,Engineering - Software,Peoplebank Australia VIC,,,15-09-2021 16:03,15-10-2021 17:03,Australia,Victoria,melbourne,,,Contract/Temp,,f,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,15-09-2021,15-10-2021,1,Data Scientist,-69111.02,9,2
"Lead Data Scientist, Healthcare Analytics and AI",Science & Technology,Other,Telstra Health,,,15-09-2021 16:49,15-10-2021 23:59,Australia,New South Wales,sydney,"CBD, Inner West & Eastern Suburbs",Sydney,Full Time,,f,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15-09-2021,14-10-2021,0,Data Scientist,144380.67,5,4.75
Data Scientist,Banking & Financial Services,Analysis & Reporting,Bluefin Resources Pty Limited,,,15-09-2021 20:07,15-10-2021 21:07,Australia,New South Wales,sydney,"CBD, Inner West & Eastern Suburbs",Sydney,Full Time,$130k - $150k p.a. + super,f,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15-09-2021,15-10-2021,1,Data Scientist,144380.67,5,4.75
Data Scientist,Information & Communication Technology,Database Development & Administration,Scalapay,,,16-09-2021 06:50,16-10-2021 23:59,Australia,New South Wales,sydney,"CBD, Inner West & Eastern Suburbs",Sydney,Full Time,,f,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15-09-2021,16-10-2021,0,Data Scientist,144380.67,5,4.75
DataOps Architect | 3-month rolling contract | Remote Work,Information & Communication Technology,Architects,Genesis IT&T P/L,,,16-09-2021 10:46,16-10-2021 23:59,Australia,New South Wales,sydney,,,Contract/Temp,,f,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16-09-2021,13-10-2021,1,Other,134819.18,3,4.75
Data Scientist,Information & Communication Technology,Developers/Programmers,Hitachi Rail STS Australia Pty Ltd,,,16-09-2021 12:00,16-10-2021 23:59,Australia,Western Australia,perth,"CBD, Inner & Western Suburbs",Perth,Full Time,,f,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,16-09-2021,16-10-2021,0,Data Scientist,107302.9,8,5
Data Scientist ,Information & Communication Technology,Other,Aurec,,,16-09-2021 15:40,16-10-2021 16:40,Australia,Victoria,melbourne,CBD & Inner Suburbs,portmelbourne,Full Time,$80-135k plus super (depending on experience) ,f,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16-09-2021,16-10-2021,1,Data Scientist,432876.33,5,5.01
Data Scientist,Human Resources & Recruitment,Remuneration & Benefits,CPB Contractors Pty Limited,CPB Contractors,3.703,16-09-2021 16:45,16-10-2021 23:59,Australia,New South Wales,sydney,,,Full Time,,f,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16-09-2021,05-10-2021,0,Data Scientist,135375.42,6,8
Data Science Consultant,Science & Technology,"Mathematics, Statistics & Information Sciences",Talent Insights Group Pty Ltd,,,16-09-2021 17:16,16-10-2021 23:59,Australia,New South Wales,sydney,"CBD, Inner West & Eastern Suburbs",Sydney,Full Time,,f,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,16-09-2021,14-10-2021,1,Other,179949.46,10,2
Data Scientist,Science & Technology,Modelling & Simulation,Latitude Financial Services,Latitude Financial Services,2.8448,16-09-2021 17:44,16-10-2021 18:44,Australia,Victoria,melbourne,CBD & Inner Suburbs,Docklands,Full Time,,f,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16-09-2021,16-10-2021,0,Data Scientist,333009.18,6,5.01
Data Scientist ,Information & Communication Technology,Business/Systems Analysts,The King's School,The King's School,3.2,17-09-2021 09:05,17-10-2021 23:59,Australia,New South Wales,sydney,Parramatta & Western Suburbs,northparramatta,Full Time,,f,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16-09-2021,17-10-2021,0,Data Scientist,149161.41,6,4.75
CERC Postdoctoral Fellowship in 4D Minerals Data Science,Education & Training,Research & Fellowships,CSIRO,CSIRO,3.8,17-09-2021 12:25,17-10-2021 23:59,Australia,New South Wales,sydney,Southern Suburbs & Sutherland Shire,lucasheights,Full Time,AU$89k - AU$98k plus up to 15.4% superannuation,f,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,17-09-2021,17-10-2021,0,Other,98000,7,3
Data Scientist  ASX listed  MedTech global focus,Science & Technology,"Mathematics, Statistics & Information Sciences",Clarrow Pty Ltd,,,17-09-2021 14:34,17-10-2021 23:59,Australia,New South Wales,sydney,"CBD, Inner West & Eastern Suburbs",Sydney,Full Time,,f,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17-09-2021,17-10-2021,0,Data Scientist,144380.67,5,4.75
Principal Data Analyst,Information & Communication Technology,Management,EnergyAustralia Services Pty Ltd,Energy Australia,3,17-09-2021 15:00,17-10-2021 23:59,Australia,Victoria,melbourne,CBD & Inner Suburbs,Melbourne,Full Time,,t,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17-09-2021,01-10-2021,0,Data Analyst,532743.47,4,5.01
Senior Data Scientist,Science & Technology,"Mathematics, Statistics & Information Sciences",Cleanaway Operations Pty Ltd,Cleanaway,2.8,18-09-2021 09:01,18-10-2021 23:59,Australia,Victoria,melbourne,CBD & Inner Suburbs,stkilda,Full Time,A leader in sustainability and renewable resources,t,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,17-09-2021,16-10-2021,0,Data Scientist,366727.97,6,6
Data Scientist,Information & Communication Technology,Business/Systems Analysts,Finite IT Recruitment Solutions,,,20-09-2021 16:07,20-10-2021 17:07,Australia,Western Australia,perth,,,Full Time,,f,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,20-09-2021,20-10-2021,1,Data Scientist,114451.26,11,4.98
Research Data Scientist,Information & Communication Technology,Engineering - Network,The University of Queensland,The University of Queensland,3.9141,20-09-2021 17:29,20-10-2021 23:59,Australia,Queensland,brisbane,CBD & Inner Suburbs,stlucia,Full time,"$100,264.90 - $112,583.95 plus super of 17%",t,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20-09-2021,01-10-2021,0,Data Scientist,112583,6,3
Research Data Scientist,Education & Training,Other,The University of Queensland,The University of Queensland,3.9141,20-09-2021 17:29,20-10-2021 23:59,Australia,Queensland,brisbane,CBD & Inner Suburbs,stlucia,Full time,"$100,264.90 - $112,583.95 plus super of 17%",t,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20-09-2021,01-10-2021,0,Data Scientist,112583,6,3
Data Scientist,Science & Technology,"Environmental, Earth & Geosciences",Country Fire Authority (CFA),Country Fire Authority (CFA),3.6,21-09-2021 08:22,21-10-2021 23:59,Australia,Victoria,melbourne,Eastern Suburbs,burwoodeast,Full time,,f,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,21-09-2021,05-10-2021,0,Data Scientist,233142.03,7,5.01
Data Scientist,Government & Defence,Government - State,Country Fire Authority (CFA),Country Fire Authority (CFA),3.6,21-09-2021 08:22,21-10-2021 23:59,Australia,Victoria,melbourne,Eastern Suburbs,burwoodeast,Full time,,f,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,21-09-2021,05-10-2021,0,Data Scientist,233142.03,7,5.01
Data Scientist,Insurance & Superannuation,Actuarial,AIA Australia Limited,AIA Australia,3.3,21-09-2021 11:16,21-10-2021 23:59,Australia,New South Wales,sydney,,,Full time,,f,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21-09-2021,21-10-2021,0,Data Scientist,149161.41,6,4.75
Lead Data Scientist,Marketing & Communications,Marketing Communications,Digitas,Digitas,4,21-09-2021 12:29,21-10-2021 23:59,Australia,Victoria,sydney,"CBD, Inner West & Eastern Suburbs",Southbank,Full time,,f,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,21-09-2021,21-10-2021,0,Data Scientist,201053.07,8,7
Quantitative Analyst - Sports and Racing,Information & Communication Technology,Business/Systems Analysts,Bet Technology,,,21-09-2021 12:49,21-10-2021 23:59,Australia,New South Wales,sydney,"CBD, Inner West & Eastern Suburbs",Darlinghurst,Full time,,f,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21-09-2021,21-10-2021,0,Data Analyst,160826.48,6,2
Senior Data Scientist,Science & Technology,"Mathematics, Statistics & Information Sciences",SEEK Limited,SEEK,4.4,21-09-2021 15:55,21-10-2021 23:59,Australia,Victoria,melbourne,CBD & Inner Suburbs,Melbourne,Full time,,f,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,21-09-2021,21-10-2021,0,Data Scientist,432535.73,5,5
Data Scientist x 2,Information & Communication Technology,Business/Systems Analysts,Department of Premier & Cabinet,Department of Premier & Cabinet VIC,4,21-09-2021 16:45,21-10-2021 23:59,Australia,Victoria,melbourne,,,Full time,"$125,893 - $168,473",f,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21-09-2021,05-10-2021,0,Data Scientist,432876.33,5,5.01
Data Scientist x 2,Government & Defence,Government - State,Department of Premier & Cabinet,Department of Premier & Cabinet VIC,4,21-09-2021 16:45,21-10-2021 23:59,Australia,Victoria,melbourne,,,Full time,"$125,893 - $168,473",f,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21-09-2021,05-10-2021,0,Data Scientist,432876.33,5,5.01
Geospatial Data Scientist - LiDAR Support,Science & Technology,"Environmental, Earth & Geosciences",Fortescue Metals Group Ltd,Fortescue Metals Group,3.4319,21-09-2021 17:58,21-10-2021 23:59,Australia,Western Australia,perth,,,Full time,,t,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,21-09-2021,08-10-2021,0,Data Scientist,104970.49,7,4.98
Data Scientist - Retail Bank ,Banking & Financial Services,Analysis & Reporting,Bluefin Resources Pty Limited,,,21-09-2021 19:51,21-10-2021 20:51,Australia,New South Wales,sydney,"CBD, Inner West & Eastern Suburbs",Sydney,Full time,$145000.00 - $150000.00 p.a. + plus super ,f,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,21-09-2021,21-10-2021,1,Data Scientist,152881.7,7,5
Data Scientist (Senior-Mid roles available),Science & Technology,"Mathematics, Statistics & Information Sciences",SustainDigital,,,22-09-2021 09:47,22-10-2021 23:59,Australia,Queensland,sydney,"CBD, Inner West & Eastern Suburbs",Sydney,Full time,$120k - $170k,f,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,21-09-2021,19-10-2021,1,Data Scientist,115834.79,7,4.75
Product Data Scientist,Government & Defence,Government - State,TAFE NSW,TAFE NSW,3.1166,22-09-2021 16:04,22-10-2021 23:59,Australia,New South Wales,sydney,,,Full time,,f,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,22-09-2021,11-10-2021,0,Data Scientist,153942.16,7,4.75
Data Science Graduate,Information & Communication Technology,Business/Systems Analysts,South East Water,South East Water,3,22-09-2021 20:00,22-10-2021 23:59,Australia,Victoria,melbourne,Bayside & South Eastern Suburbs,,Full time,,t,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22-09-2021,03-10-2021,0,Other,532743.47,4,5.01
Senior Data Scientist,Science & Technology,"Mathematics, Statistics & Information Sciences",SEEK Limited,SEEK,4.4,23-09-2021 08:24,23-10-2021 23:59,Australia,New South Wales,sydney,"CBD, Inner West & Eastern Suburbs",Sydney,Full time,,f,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,22-09-2021,23-10-2021,0,Data Scientist,143320.21,5,5
"Data Scientist - Big 4 Bank - SQL, VBA",Information & Communication Technology,Business/Systems Analysts,Robert Walters,,,23-09-2021 11:03,23-10-2021 12:03,Australia,New South Wales,sydney,"CBD, Inner West & Eastern Suburbs",Sydney,Full time,$130k - $140k p.a. + super + bonus,f,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23-09-2021,23-10-2021,1,Data Scientist,144380.67,5,4.75
Data & Insights Manager - Globally Recognized Financial House ,Information & Communication Technology,Developers/Programmers,The Recruitment Company,,,23-09-2021 14:45,23-10-2021 23:59,Australia,New South Wales,sydney,,,Full time,Fantastic culture and career growth opportunities,f,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23-09-2021,23-10-2021,1,Analytics Manager,139599.92,4,4.75
Data & Insights Manager - Globally Recognized Financial House ,Information & Communication Technology,Developers/Programmers,The Recruitment Company,,,23-09-2021 14:45,23-10-2021 23:59,Australia,New South Wales,sydney,"CBD, Inner West & Eastern Suburbs",Sydney,Full time,Fantastic culture and career growth opportunities,f,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23-09-2021,23-10-2021,1,Analytics Manager,139599.92,4,4.75
Data Scientist (Agricultural Systems),Science & Technology,"Mathematics, Statistics & Information Sciences",CSIRO,CSIRO,,23-09-2021 17:00,23-10-2021 23:59,Australia,Australian Capital Territory,canberra,,,Full time,AU$100K to AU$108K pa + up to 15.4% superannuation,t,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23-09-2021,23-10-2021,0,Data Scientist,88901.14,6,3
Data Scientist (Agricultural Systems),Government & Defence,Government - Federal,CSIRO,CSIRO,3.8,23-09-2021 17:00,23-10-2021 23:59,Australia,Australian Capital Territory,canberra,,,Full time,AU$100K to AU$108K pa + up to 15.4% superannuation,t,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23-09-2021,23-10-2021,0,Data Scientist,88901.14,6,3
Data Scientist,Science & Technology,"Mathematics, Statistics & Information Sciences",Temple & Webster Group,,,24-09-2021 09:30,24-10-2021 23:59,Australia,New South Wales,sydney,,,Full time,,f,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23-09-2021,21-10-2021,0,Data Scientist,149161.41,6,4.75
Senior Data Engineer - Part Time - All locations in Aus considered,Information & Communication Technology,Developers/Programmers,Kablamo,,,24-09-2021 10:22,24-10-2021 23:59,Australia,New South Wales,sydney,"CBD, Inner West & Eastern Suburbs",Sydney,Part time,,f,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,24-09-2021,24-10-2021,0,Data Engineer,167223.93,10,5
Senior Data Scientist,Science & Technology,"Mathematics, Statistics & Information Sciences",EndeavourX,,,24-09-2021 10:31,24-10-2021 23:59,Australia,New South Wales,sydney,"CBD, Inner West & Eastern Suburbs",surryhills,Full time,,t,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24-09-2021,19-10-2021,0,Data Scientist,144380.67,5,4.75
Data Scientist,Information & Communication Technology,Engineering - Software,Scentre Group,Scentre Group,3.6,24-09-2021 12:29,24-10-2021 23:59,Australia,New South Wales,sydney,"CBD, Inner West & Eastern Suburbs",Sydney,Full time,Generous Salary plus benefits,t,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24-09-2021,24-10-2021,0,Data Scientist,149161.41,6,4.75
Data Scientist,Information & Communication Technology,Other,WooliesX,,,24-09-2021 12:30,24-10-2021 23:59,Australia,New South Wales,sydney,"CBD, Inner West & Eastern Suburbs",surryhills,Full time,,t,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,24-09-2021,11-10-2021,0,Data Scientist,158722.9,8,4.75
Senior Data Scientist - Geosciences,"Mining, Resources & Energy",Mining - Exploration & Geoscience,Anglo American,Anglo American,3.4,24-09-2021 13:32,24-10-2021 23:59,Australia,Queensland,brisbane,CBD & Inner Suburbs,Brisbane,Full time,,f,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24-09-2021,11-10-2021,0,Data Scientist,107298.89,5,4.75
